,0
"('TORANAGALLU VIJAYANAGAR', 2028)",330.67582710571435
"('TORANAGALLU VIJAYANAGAR', 2029)",330.67582710571435
"('TORANAGALLU VIJAYANAGAR', 2030)",330.67582710571435
"('TORANAGALLU VIJAYANAGAR', 2031)",330.67582710571435
"('TORANAGALLU VIJAYANAGAR', 2032)",330.67582710571435
"('TORANAGALLU VIJAYANAGAR', 2033)",330.67582710571435
"('TORANAGALLU VIJAYANAGAR', 2034)",330.67582710571435
"('TORANAGALLU VIJAYANAGAR', 2035)",407.7638271057143
"('TORANAGALLU VIJAYANAGAR', 2036)",407.7638271057143
"('TORANAGALLU VIJAYANAGAR', 2037)",407.7638271057143
"('TORANAGALLU VIJAYANAGAR', 2038)",407.7638271057143
"('TORANAGALLU VIJAYANAGAR', 2039)",407.7638271057143
"('TORANAGALLU VIJAYANAGAR', 2040)",407.7638271057143
"('BAKRESHWAR', 2021)",530.2556106850001
"('BAKRESHWAR', 2022)",530.2556106850001
"('BAKRESHWAR', 2023)",530.2556106850001
"('BAKRESHWAR', 2024)",26.473236024999977
"('BAKRESHWAR', 2025)",209.80432277500003
"('BAKRESHWAR', 2026)",209.80432277500003
"('BAKRESHWAR', 2027)",713.5866974350001
"('BAKRESHWAR', 2028)",713.5866974350001
"('BAKRESHWAR', 2029)",209.80432277500003
"('BAKRESHWAR', 2030)",209.80432277500003
"('BAKRESHWAR', 2031)",209.80432277500003
"('BAKRESHWAR', 2032)",209.80432277500003
"('BAKRESHWAR', 2033)",209.80432277500003
"('BAKRESHWAR', 2034)",209.80432277500003
"('BAKRESHWAR', 2035)",209.80432277500003
"('BAKRESHWAR', 2036)",209.80432277500003
"('BAKRESHWAR', 2037)",209.80432277500003
"('BAKRESHWAR', 2038)",209.80432277500003
"('BAKRESHWAR', 2039)",209.80432277500003
"('BAKRESHWAR', 2040)",713.5866974350001
"('PARAS', 2021)",287.5488159214286
"('PARAS', 2022)",287.5488159214286
"('PARAS', 2023)",287.5488159214286
"('PARAS', 2024)",287.5488159214286
"('PARAS', 2025)",287.5488159214286
"('PARAS', 2026)",287.5488159214286
"('PARAS', 2027)",287.5488159214286
"('PARAS', 2028)",287.5488159214286
"('PARAS', 2029)",287.5488159214286
"('PARAS', 2030)",287.5488159214286
"('PARAS', 2031)",287.5488159214286
"('PARAS', 2032)",287.5488159214286
"('PARAS', 2033)",339.80318925476195
"('PARAS', 2034)",339.80318925476195
"('PARAS', 2035)",339.80318925476195
"('PARAS', 2036)",339.80318925476195
"('PARAS', 2037)",339.80318925476195
"('PARAS', 2038)",339.80318925476195
"('PARAS', 2039)",339.80318925476195
"('PARAS', 2040)",339.80318925476195
"('AKRIMOTA', 2021)",149.4768029607143
"('AKRIMOTA', 2022)",149.4768029607143
"('AKRIMOTA', 2023)",29.528618517857154
"('AKRIMOTA', 2024)",29.528618517857154
"('AKRIMOTA', 2025)",149.4768029607143
"('AKRIMOTA', 2026)",29.528618517857154
"('AKRIMOTA', 2027)",149.4768029607143
"('AKRIMOTA', 2028)",29.528618517857154
"('AKRIMOTA', 2029)",29.528618517857154
"('AKRIMOTA', 2030)",29.528618517857154
"('AKRIMOTA', 2031)",29.528618517857154
"('AKRIMOTA', 2032)",49.95341018452382
"('AKRIMOTA', 2033)",169.90159462738097
"('AKRIMOTA', 2034)",49.95341018452382
"('AKRIMOTA', 2035)",49.95341018452382
"('AKRIMOTA', 2036)",49.95341018452382
"('AKRIMOTA', 2037)",49.95341018452382
"('AKRIMOTA', 2038)",49.95341018452382
"('AKRIMOTA', 2039)",169.90159462738097
"('AKRIMOTA', 2040)",169.90159462738097
"('CHHABRA', 2021)",1306.8353485420953
"('CHHABRA', 2022)",1306.8353485420953
"('CHHABRA', 2023)",1306.8353485420953
"('CHHABRA', 2024)",1306.8353485420953
"('CHHABRA', 2025)",1306.8353485420953
"('CHHABRA', 2026)",1306.8353485420953
"('CHHABRA', 2027)",1306.8353485420953
"('CHHABRA', 2028)",-270.0834495999999
"('CHHABRA', 2029)",-270.0834495999999
"('CHHABRA', 2030)",-270.0834495999999
"('CHHABRA', 2031)",-270.0834495999999
"('CHHABRA', 2032)",-270.0834495999999
"('CHHABRA', 2033)",-270.0834495999999
"('CHHABRA', 2034)",-270.0834495999999
"('CHHABRA', 2035)",-0.232
"('CHHABRA', 2036)",-0.232
"('CHHABRA', 2037)",-0.232
"('CHHABRA', 2038)",-0.232
"('CHHABRA', 2039)",-0.232
"('CHHABRA', 2040)",-0.232
"('RAYALASEEMA', 2021)",329.69250721785716
"('RAYALASEEMA', 2022)",329.69250721785716
"('RAYALASEEMA', 2023)",-0.165
"('RAYALASEEMA', 2024)",-0.165
"('RAYALASEEMA', 2025)",-0.165
"('RAYALASEEMA', 2026)",-0.165
"('RAYALASEEMA', 2027)",-0.165
"('RAYALASEEMA', 2028)",-0.165
"('RAYALASEEMA', 2029)",-0.165
"('RAYALASEEMA', 2030)",-0.165
"('RAYALASEEMA', 2031)",-0.165
"('RAYALASEEMA', 2032)",-0.165
"('RAYALASEEMA', 2033)",-0.165
"('RAYALASEEMA', 2034)",-0.165
"('RAYALASEEMA', 2035)",-0.165
"('RAYALASEEMA', 2036)",-0.165
"('RAYALASEEMA', 2037)",-0.165
"('RAYALASEEMA', 2038)",-0.165
"('RAYALASEEMA', 2039)",-0.165
"('RAYALASEEMA', 2040)",-0.165
"('PARLI', 2021)",442.9554088821429
"('PARLI', 2022)",442.9554088821429
"('PARLI', 2023)",442.9554088821429
"('PARLI', 2024)",442.9554088821429
"('PARLI', 2025)",442.9554088821429
"('PARLI', 2026)",442.9554088821429
"('PARLI', 2027)",442.9554088821429
"('PARLI', 2028)",442.9554088821429
"('PARLI', 2029)",442.9554088821429
"('PARLI', 2030)",442.9554088821429
"('PARLI', 2031)",437.0280150766664
"('PARLI', 2032)",442.9554088821429
"('PARLI', 2033)",509.7047838821429
"('PARLI', 2034)",509.7047838821429
"('PARLI', 2035)",509.7047838821429
"('PARLI', 2036)",509.7047838821429
"('PARLI', 2037)",509.7047838821429
"('PARLI', 2038)",509.7047838821429
"('PARLI', 2039)",509.7047838821429
"('PARLI', 2040)",509.7047838821429
"('MAHANADI', 2021)",104.63905332857149
"('MAHANADI', 2022)",104.63905332857149
"('MAHANADI', 2023)",104.63905332857149
"('MAHANADI', 2024)",968.2659813171433
"('MAHANADI', 2025)",968.2659813171433
"('MAHANADI', 2026)",968.2659813171433
"('MAHANADI', 2027)",-255.20550000000003
"('MAHANADI', 2028)",-255.20550000000003
"('MAHANADI', 2029)",-255.20550000000003
"('MAHANADI', 2030)",-255.20550000000003
"('MAHANADI', 2031)",-255.20550000000003
"('MAHANADI', 2032)",-255.20550000000003
"('MAHANADI', 2033)",-255.20550000000003
"('MAHANADI', 2034)",-255.20550000000003
"('MAHANADI', 2035)",-255.20550000000003
"('MAHANADI', 2036)",-255.20550000000003
"('MAHANADI', 2037)",-255.20550000000003
"('MAHANADI', 2038)",-255.20550000000003
"('MAHANADI', 2039)",-0.18
"('MAHANADI', 2040)",-0.18
"('THOOTHUKKUDI IBPGL', 2021)",13.954545556324657
"('THOOTHUKKUDI IBPGL', 2022)",13.954545556324657
"('THOOTHUKKUDI IBPGL', 2023)",-23.829132543175344
"('THOOTHUKKUDI IBPGL', 2024)",-23.829132543175344
"('THOOTHUKKUDI IBPGL', 2025)",-23.829132543175344
"('THOOTHUKKUDI IBPGL', 2026)",-23.829132543175344
"('THOOTHUKKUDI IBPGL', 2027)",-23.829132543175344
"('THOOTHUKKUDI IBPGL', 2028)",-23.829132543175344
"('THOOTHUKKUDI IBPGL', 2029)",-23.829132543175344
"('THOOTHUKKUDI IBPGL', 2030)",-23.829132543175344
"('THOOTHUKKUDI IBPGL', 2031)",-23.829132543175344
"('THOOTHUKKUDI IBPGL', 2032)",-23.829132543175344
"('THOOTHUKKUDI IBPGL', 2033)",-23.829132543175344
"('THOOTHUKKUDI IBPGL', 2034)",-23.829132543175344
"('THOOTHUKKUDI IBPGL', 2035)",-23.829132543175344
"('THOOTHUKKUDI IBPGL', 2036)",-0.0189
"('THOOTHUKKUDI IBPGL', 2037)",-0.0189
"('THOOTHUKKUDI IBPGL', 2038)",-0.0189
"('THOOTHUKKUDI IBPGL', 2039)",-0.0189
"('THOOTHUKKUDI IBPGL', 2040)",-0.0189
"('PARICHHA', 2021)",774.7512715008572
"('PARICHHA', 2022)",774.7512715008572
"('PARICHHA', 2023)",774.7512715008572
"('PARICHHA', 2024)",227.7875504414286
"('PARICHHA', 2025)",774.7512715008572
"('PARICHHA', 2026)",227.7875504414286
"('PARICHHA', 2027)",227.7875504414286
"('PARICHHA', 2028)",227.7875504414286
"('PARICHHA', 2029)",-0.114
"('PARICHHA', 2030)",-0.114
"('PARICHHA', 2031)",-0.114
"('PARICHHA', 2032)",-0.114
"('PARICHHA', 2033)",-0.114
"('PARICHHA', 2034)",-0.114
"('PARICHHA', 2035)",-0.114
"('PARICHHA', 2036)",-0.114
"('PARICHHA', 2037)",-0.114
"('PARICHHA', 2038)",-0.114
"('PARICHHA', 2039)",-0.114
"('PARICHHA', 2040)",-0.114
"('HALDIA KASBERE', 2021)",162.9818103990253
"('HALDIA KASBERE', 2022)",162.9818103990253
"('HALDIA KASBERE', 2023)",19.043989067596726
"('HALDIA KASBERE', 2024)",19.043989067596726
"('HALDIA KASBERE', 2025)",162.9818103990253
"('HALDIA KASBERE', 2026)",19.043989067596726
"('HALDIA KASBERE', 2027)",162.9818103990253
"('HALDIA KASBERE', 2028)",19.043989067596726
"('HALDIA KASBERE', 2029)",19.043989067596726
"('HALDIA KASBERE', 2030)",19.043989067596726
"('HALDIA KASBERE', 2031)",19.043989067596726
"('HALDIA KASBERE', 2032)",19.043989067596726
"('HALDIA KASBERE', 2033)",162.9818103990253
"('HALDIA KASBERE', 2034)",19.043989067596726
"('HALDIA KASBERE', 2035)",19.043989067596726
"('HALDIA KASBERE', 2036)",19.043989067596726
"('HALDIA KASBERE', 2037)",19.043989067596726
"('HALDIA KASBERE', 2038)",19.043989067596726
"('HALDIA KASBERE', 2039)",162.9818103990253
"('HALDIA KASBERE', 2040)",162.9818103990253
"('SOUTHERN (CESC)', 2021)",26.97484149964286
"('SOUTHERN (CESC)', 2022)",26.97484149964286
"('SOUTHERN (CESC)', 2023)",-0.0135
"('SOUTHERN (CESC)', 2024)",-0.0135
"('SOUTHERN (CESC)', 2025)",-0.0135
"('SOUTHERN (CESC)', 2026)",-0.0135
"('SOUTHERN (CESC)', 2027)",-0.0135
"('SOUTHERN (CESC)', 2028)",-0.0135
"('SOUTHERN (CESC)', 2029)",-0.0135
"('SOUTHERN (CESC)', 2030)",-0.0135
"('SOUTHERN (CESC)', 2031)",-0.0135
"('SOUTHERN (CESC)', 2032)",-0.0135
"('SOUTHERN (CESC)', 2033)",-0.0135
"('SOUTHERN (CESC)', 2034)",-0.0135
"('SOUTHERN (CESC)', 2035)",-0.0135
"('SOUTHERN (CESC)', 2036)",-0.0135
"('SOUTHERN (CESC)', 2037)",-0.0135
"('SOUTHERN (CESC)', 2038)",-0.0135
"('SOUTHERN (CESC)', 2039)",-0.0135
"('SOUTHERN (CESC)', 2040)",-0.0135
"('AMARKANTAK', 2021)",110.35826448700004
"('AMARKANTAK', 2022)",110.35826448700004
"('AMARKANTAK', 2023)",9.601789555000003
"('AMARKANTAK', 2024)",9.601789555000003
"('AMARKANTAK', 2025)",110.35826448700004
"('AMARKANTAK', 2026)",9.601789555000003
"('AMARKANTAK', 2027)",110.35826448700004
"('AMARKANTAK', 2028)",9.601789555000003
"('AMARKANTAK', 2029)",9.601789555000003
"('AMARKANTAK', 2030)",110.35826448700004
"('AMARKANTAK', 2031)",9.601789555000003
"('AMARKANTAK', 2032)",9.601789555000003
"('AMARKANTAK', 2033)",110.35826448700004
"('AMARKANTAK', 2034)",110.35826448700004
"('AMARKANTAK', 2035)",142.71733948700006
"('AMARKANTAK', 2036)",41.960864555
"('AMARKANTAK', 2037)",41.960864555
"('AMARKANTAK', 2038)",41.960864555
"('AMARKANTAK', 2039)",142.71733948700006
"('AMARKANTAK', 2040)",142.71733948700006
"('BARSINGAR', 2021)",121.01294712738097
"('BARSINGAR', 2022)",121.01294712738097
"('BARSINGAR', 2023)",1.0647626845238065
"('BARSINGAR', 2024)",1.0647626845238065
"('BARSINGAR', 2025)",121.01294712738097
"('BARSINGAR', 2026)",1.0647626845238065
"('BARSINGAR', 2027)",1.0647626845238065
"('BARSINGAR', 2028)",1.0647626845238065
"('BARSINGAR', 2029)",1.0647626845238065
"('BARSINGAR', 2030)",1.0647626845238065
"('BARSINGAR', 2031)",1.0647626845238065
"('BARSINGAR', 2032)",1.0647626845238065
"('BARSINGAR', 2033)",121.01294712738097
"('BARSINGAR', 2034)",1.0647626845238065
"('BARSINGAR', 2035)",1.0647626845238065
"('BARSINGAR', 2036)",1.0647626845238065
"('BARSINGAR', 2037)",49.95341018452382
"('BARSINGAR', 2038)",49.95341018452382
"('BARSINGAR', 2039)",169.90159462738097
"('BARSINGAR', 2040)",169.90159462738097
"('KHAMBERKHERA IPP', 2021)",6.841602666428576
"('KHAMBERKHERA IPP', 2022)",6.841602666428576
"('KHAMBERKHERA IPP', 2023)",-11.150625
"('KHAMBERKHERA IPP', 2024)",-11.150625
"('KHAMBERKHERA IPP', 2025)",-11.150625
"('KHAMBERKHERA IPP', 2026)",-11.150625
"('KHAMBERKHERA IPP', 2027)",-11.150625
"('KHAMBERKHERA IPP', 2028)",-11.150625
"('KHAMBERKHERA IPP', 2029)",-11.150625
"('KHAMBERKHERA IPP', 2030)",-11.150625
"('KHAMBERKHERA IPP', 2031)",-11.150625
"('KHAMBERKHERA IPP', 2032)",-11.150625
"('KHAMBERKHERA IPP', 2033)",-11.150625
"('KHAMBERKHERA IPP', 2034)",-11.150625
"('KHAMBERKHERA IPP', 2035)",-11.150625
"('KHAMBERKHERA IPP', 2036)",-11.150625
"('KHAMBERKHERA IPP', 2037)",-0.009
"('KHAMBERKHERA IPP', 2038)",-0.009
"('KHAMBERKHERA IPP', 2039)",-0.009
"('KHAMBERKHERA IPP', 2040)",-0.009
"('AMRAVATI', 2021)",74.16620692955092
"('AMRAVATI', 2022)",721.8864029209797
"('AMRAVATI', 2023)",74.16620692955092
"('AMRAVATI', 2024)",74.16620692955092
"('AMRAVATI', 2025)",74.16620692955092
"('AMRAVATI', 2026)",74.16620692955092
"('AMRAVATI', 2027)",74.16620692955092
"('AMRAVATI', 2028)",74.16620692955092
"('AMRAVATI', 2029)",74.16620692955092
"('AMRAVATI', 2030)",74.16620692955092
"('AMRAVATI', 2031)",74.16620692955092
"('AMRAVATI', 2032)",74.16620692955092
"('AMRAVATI', 2033)",74.16620692955092
"('AMRAVATI', 2034)",74.16620692955092
"('AMRAVATI', 2035)",721.8864029209797
"('AMRAVATI', 2036)",74.16620692955092
"('AMRAVATI', 2037)",74.16620692955092
"('AMRAVATI', 2038)",721.8864029209797
"('AMRAVATI', 2039)",917.4686109878573
"('AMRAVATI', 2040)",269.74841499642866
"('KAKATIYA', 2021)",571.7646203604763
"('KAKATIYA', 2022)",571.7646203604763
"('KAKATIYA', 2023)",571.7646203604763
"('KAKATIYA', 2024)",43.99260881190486
"('KAKATIYA', 2025)",43.99260881190486
"('KAKATIYA', 2026)",43.99260881190486
"('KAKATIYA', 2027)",43.99260881190486
"('KAKATIYA', 2028)",43.99260881190486
"('KAKATIYA', 2029)",-175.91239599999994
"('KAKATIYA', 2030)",-175.91239599999994
"('KAKATIYA', 2031)",-175.91239599999994
"('KAKATIYA', 2032)",-175.91239599999994
"('KAKATIYA', 2033)",-175.91239599999994
"('KAKATIYA', 2034)",-175.91239599999994
"('KAKATIYA', 2035)",-175.91239599999994
"('KAKATIYA', 2036)",-0.11
"('KAKATIYA', 2037)",-0.11
"('KAKATIYA', 2038)",-0.11
"('KAKATIYA', 2039)",-0.11
"('KAKATIYA', 2040)",-0.11
"('BHAVNAGAR PADVA', 2021)",251.8077725880953
"('BHAVNAGAR PADVA', 2022)",251.8077725880953
"('BHAVNAGAR PADVA', 2023)",251.8077725880953
"('BHAVNAGAR PADVA', 2024)",251.8077725880953
"('BHAVNAGAR PADVA', 2025)",251.8077725880953
"('BHAVNAGAR PADVA', 2026)",251.8077725880953
"('BHAVNAGAR PADVA', 2027)",251.8077725880953
"('BHAVNAGAR PADVA', 2028)",251.8077725880953
"('BHAVNAGAR PADVA', 2029)",251.8077725880953
"('BHAVNAGAR PADVA', 2030)",251.8077725880953
"('BHAVNAGAR PADVA', 2031)",251.8077725880953
"('BHAVNAGAR PADVA', 2032)",251.8077725880953
"('BHAVNAGAR PADVA', 2033)",251.8077725880953
"('BHAVNAGAR PADVA', 2034)",251.8077725880953
"('BHAVNAGAR PADVA', 2035)",251.8077725880953
"('BHAVNAGAR PADVA', 2036)",251.8077725880953
"('BHAVNAGAR PADVA', 2037)",251.8077725880953
"('BHAVNAGAR PADVA', 2038)",251.8077725880953
"('BHAVNAGAR PADVA', 2039)",251.8077725880953
"('BHAVNAGAR PADVA', 2040)",251.8077725880953
"('CHANDRAPUR GUPTA', 2021)",16.90393688857143
"('CHANDRAPUR GUPTA', 2022)",16.90393688857143
"('CHANDRAPUR GUPTA', 2023)",-7.0857
"('CHANDRAPUR GUPTA', 2024)",-7.0857
"('CHANDRAPUR GUPTA', 2025)",-7.0857
"('CHANDRAPUR GUPTA', 2026)",-7.0857
"('CHANDRAPUR GUPTA', 2027)",-7.0857
"('CHANDRAPUR GUPTA', 2028)",-7.0857
"('CHANDRAPUR GUPTA', 2029)",-7.0857
"('CHANDRAPUR GUPTA', 2030)",-7.0857
"('CHANDRAPUR GUPTA', 2031)",-7.0857
"('CHANDRAPUR GUPTA', 2032)",-7.0857
"('CHANDRAPUR GUPTA', 2033)",-7.0857
"('CHANDRAPUR GUPTA', 2034)",-7.0857
"('CHANDRAPUR GUPTA', 2035)",-7.0857
"('CHANDRAPUR GUPTA', 2036)",-7.0857
"('CHANDRAPUR GUPTA', 2037)",-7.0857
"('CHANDRAPUR GUPTA', 2038)",-0.012
"('CHANDRAPUR GUPTA', 2039)",-0.012
"('CHANDRAPUR GUPTA', 2040)",-0.012
"('RAMAGUNDAM', 2021)",1766.9765841247622
"('RAMAGUNDAM', 2022)",1766.9765841247622
"('RAMAGUNDAM', 2023)",1766.9765841247622
"('RAMAGUNDAM', 2024)",1766.9765841247622
"('RAMAGUNDAM', 2025)",1766.9765841247622
"('RAMAGUNDAM', 2026)",1766.9765841247622
"('RAMAGUNDAM', 2027)",1766.9765841247622
"('RAMAGUNDAM', 2028)",519.5154659190478
"('RAMAGUNDAM', 2029)",519.5154659190478
"('RAMAGUNDAM', 2030)",1766.9765841247622
"('RAMAGUNDAM', 2031)",1766.9765841247622
"('RAMAGUNDAM', 2032)",1766.9765841247622
"('RAMAGUNDAM', 2033)",1766.9765841247622
"('RAMAGUNDAM', 2034)",1766.9765841247622
"('RAMAGUNDAM', 2035)",519.5154659190478
"('RAMAGUNDAM', 2036)",1766.9765841247622
"('RAMAGUNDAM', 2037)",1766.9765841247622
"('RAMAGUNDAM', 2038)",1766.9765841247622
"('RAMAGUNDAM', 2039)",1766.9765841247622
"('RAMAGUNDAM', 2040)",519.5154659190478
"('RAMAGUNDAM-B', 2021)",-0.00625
"('RAMAGUNDAM-B', 2022)",-0.00625
"('RAMAGUNDAM-B', 2023)",-0.00625
"('RAMAGUNDAM-B', 2024)",-0.00625
"('RAMAGUNDAM-B', 2025)",-0.00625
"('RAMAGUNDAM-B', 2026)",-0.00625
"('RAMAGUNDAM-B', 2027)",-0.00625
"('RAMAGUNDAM-B', 2028)",-0.00625
"('RAMAGUNDAM-B', 2029)",-0.00625
"('RAMAGUNDAM-B', 2030)",-0.00625
"('RAMAGUNDAM-B', 2031)",-0.00625
"('RAMAGUNDAM-B', 2032)",-0.00625
"('RAMAGUNDAM-B', 2033)",-0.00625
"('RAMAGUNDAM-B', 2034)",-0.00625
"('RAMAGUNDAM-B', 2035)",-0.00625
"('RAMAGUNDAM-B', 2036)",-0.00625
"('RAMAGUNDAM-B', 2037)",-0.00625
"('RAMAGUNDAM-B', 2038)",-0.00625
"('RAMAGUNDAM-B', 2039)",-0.00625
"('RAMAGUNDAM-B', 2040)",-0.00625
"('HALDIA ENERGY', 2021)",324.3090591057143
"('HALDIA ENERGY', 2022)",324.3090591057143
"('HALDIA ENERGY', 2023)",324.3090591057143
"('HALDIA ENERGY', 2024)",324.3090591057143
"('HALDIA ENERGY', 2025)",324.3090591057143
"('HALDIA ENERGY', 2026)",324.3090591057143
"('HALDIA ENERGY', 2027)",324.3090591057143
"('HALDIA ENERGY', 2028)",324.3090591057143
"('HALDIA ENERGY', 2029)",324.3090591057143
"('HALDIA ENERGY', 2030)",324.3090591057143
"('HALDIA ENERGY', 2031)",324.3090591057143
"('HALDIA ENERGY', 2032)",324.3090591057143
"('HALDIA ENERGY', 2033)",324.3090591057143
"('HALDIA ENERGY', 2034)",324.3090591057143
"('HALDIA ENERGY', 2035)",324.3090591057143
"('HALDIA ENERGY', 2036)",324.3090591057143
"('HALDIA ENERGY', 2037)",324.3090591057143
"('HALDIA ENERGY', 2038)",324.3090591057143
"('HALDIA ENERGY', 2039)",324.3090591057143
"('HALDIA ENERGY', 2040)",324.3090591057143
"('TROMBAY', 2021)",509.7047838821429
"('TROMBAY', 2022)",509.7047838821429
"('TROMBAY', 2023)",509.7047838821429
"('TROMBAY', 2024)",509.7047838821429
"('TROMBAY', 2025)",509.7047838821429
"('TROMBAY', 2026)",509.7047838821429
"('TROMBAY', 2027)",509.7047838821429
"('TROMBAY', 2028)",509.7047838821429
"('TROMBAY', 2029)",509.7047838821429
"('TROMBAY', 2030)",509.7047838821429
"('TROMBAY', 2031)",509.7047838821429
"('TROMBAY', 2032)",509.7047838821429
"('TROMBAY', 2033)",509.7047838821429
"('TROMBAY', 2034)",509.7047838821429
"('TROMBAY', 2035)",509.7047838821429
"('TROMBAY', 2036)",509.7047838821429
"('TROMBAY', 2037)",509.7047838821429
"('TROMBAY', 2038)",509.7047838821429
"('TROMBAY', 2039)",509.7047838821429
"('TROMBAY', 2040)",509.7047838821429
"('TADALI', 2021)",318.9842431191137
"('TADALI', 2022)",318.9842431191137
"('TADALI', 2023)",318.9842431191137
"('TADALI', 2024)",318.9842431191137
"('TADALI', 2025)",318.9842431191137
"('TADALI', 2026)",318.9842431191137
"('TADALI', 2027)",318.9842431191137
"('TADALI', 2028)",318.9842431191137
"('TADALI', 2029)",318.9842431191137
"('TADALI', 2030)",318.9842431191137
"('TADALI', 2031)",318.9842431191137
"('TADALI', 2032)",318.9842431191137
"('TADALI', 2033)",318.9842431191137
"('TADALI', 2034)",318.9842431191137
"('TADALI', 2035)",318.9842431191137
"('TADALI', 2036)",318.9842431191137
"('TADALI', 2037)",318.9842431191137
"('TADALI', 2038)",318.9842431191137
"('TADALI', 2039)",318.9842431191137
"('TADALI', 2040)",407.7638271057143
"('SURAT', 2021)",266.27393925476196
"('SURAT', 2022)",266.27393925476196
"('SURAT', 2023)",266.27393925476196
"('SURAT', 2024)",266.27393925476196
"('SURAT', 2025)",339.80318925476195
"('SURAT', 2026)",339.80318925476195
"('SURAT', 2027)",339.80318925476195
"('SURAT', 2028)",339.80318925476195
"('SURAT', 2029)",339.80318925476195
"('SURAT', 2030)",339.80318925476195
"('SURAT', 2031)",339.80318925476195
"('SURAT', 2032)",339.80318925476195
"('SURAT', 2033)",339.80318925476195
"('SURAT', 2034)",339.80318925476195
"('SURAT', 2035)",339.80318925476195
"('SURAT', 2036)",339.80318925476195
"('SURAT', 2037)",339.80318925476195
"('SURAT', 2038)",339.80318925476195
"('SURAT', 2039)",339.80318925476195
"('SURAT', 2040)",339.80318925476195
"('BANDEL', 2021)",224.2701049081429
"('BANDEL', 2022)",224.2701049081429
"('BANDEL', 2023)",65.93850144357144
"('BANDEL', 2024)",224.2701049081429
"('BANDEL', 2025)",224.2701049081429
"('BANDEL', 2026)",224.2701049081429
"('BANDEL', 2027)",224.2701049081429
"('BANDEL', 2028)",65.93850144357144
"('BANDEL', 2029)",65.93850144357144
"('BANDEL', 2030)",65.93850144357144
"('BANDEL', 2031)",65.93850144357144
"('BANDEL', 2032)",65.93850144357144
"('BANDEL', 2033)",224.2701049081429
"('BANDEL', 2034)",65.93850144357144
"('BANDEL', 2035)",65.93850144357144
"('BANDEL', 2036)",65.93850144357144
"('BANDEL', 2037)",65.93850144357144
"('BANDEL', 2038)",65.93850144357144
"('BANDEL', 2039)",224.2701049081429
"('BANDEL', 2040)",224.2701049081429
"('SINGARENI THERMAL', 2021)",592.1476542114286
"('SINGARENI THERMAL', 2022)",592.1476542114286
"('SINGARENI THERMAL', 2023)",592.1476542114286
"('SINGARENI THERMAL', 2024)",16.39636888571431
"('SINGARENI THERMAL', 2025)",16.39636888571431
"('SINGARENI THERMAL', 2026)",16.39636888571431
"('SINGARENI THERMAL', 2027)",16.39636888571431
"('SINGARENI THERMAL', 2028)",592.1476542114286
"('SINGARENI THERMAL', 2029)",-223.5
"('SINGARENI THERMAL', 2030)",-223.5
"('SINGARENI THERMAL', 2031)",-223.5
"('SINGARENI THERMAL', 2032)",-223.5
"('SINGARENI THERMAL', 2033)",-223.5
"('SINGARENI THERMAL', 2034)",-223.5
"('SINGARENI THERMAL', 2035)",-223.5
"('SINGARENI THERMAL', 2036)",-223.5
"('SINGARENI THERMAL', 2037)",-223.5
"('SINGARENI THERMAL', 2038)",-223.5
"('SINGARENI THERMAL', 2039)",-223.5
"('SINGARENI THERMAL', 2040)",-223.5
"('SATPURA', 2021)",265.7521421816667
"('SATPURA', 2022)",903.8764834176669
"('SATPURA', 2023)",265.7521421816667
"('SATPURA', 2024)",265.7521421816667
"('SATPURA', 2025)",265.7521421816667
"('SATPURA', 2026)",265.7521421816667
"('SATPURA', 2027)",265.7521421816667
"('SATPURA', 2028)",265.7521421816667
"('SATPURA', 2029)",265.7521421816667
"('SATPURA', 2030)",265.7521421816667
"('SATPURA', 2031)",265.7521421816667
"('SATPURA', 2032)",265.7521421816667
"('SATPURA', 2033)",265.7521421816667
"('SATPURA', 2034)",265.7521421816667
"('SATPURA', 2035)",265.7521421816667
"('SATPURA', 2036)",265.7521421816667
"('SATPURA', 2037)",265.7521421816667
"('SATPURA', 2038)",903.8764834176669
"('SATPURA', 2039)",592.9465988784636
"('SATPURA', 2040)",903.8764834176669
"('BINA', 2021)",267.0400134214286
"('BINA', 2022)",267.0400134214286
"('BINA', 2023)",267.0400134214286
"('BINA', 2024)",267.0400134214286
"('BINA', 2025)",267.0400134214286
"('BINA', 2026)",267.0400134214286
"('BINA', 2027)",267.0400134214286
"('BINA', 2028)",267.0400134214286
"('BINA', 2029)",267.0400134214286
"('BINA', 2030)",267.0400134214286
"('BINA', 2031)",267.0400134214286
"('BINA', 2032)",267.0400134214286
"('BINA', 2033)",267.0400134214286
"('BINA', 2034)",267.0400134214286
"('BINA', 2035)",267.0400134214286
"('BINA', 2036)",267.0400134214286
"('BINA', 2037)",267.0400134214286
"('BINA', 2038)",339.80318925476195
"('BINA', 2039)",339.80318925476195
"('BINA', 2040)",339.80318925476195
"('TIRODA', 2021)",-415.817457
"('TIRODA', 2022)",-415.817457
"('TIRODA', 2023)",-415.817457
"('TIRODA', 2024)",-415.817457
"('TIRODA', 2025)",-415.817457
"('TIRODA', 2026)",-415.817457
"('TIRODA', 2027)",-415.817457
"('TIRODA', 2028)",-415.817457
"('TIRODA', 2029)",-415.817457
"('TIRODA', 2030)",-415.817457
"('TIRODA', 2031)",-415.817457
"('TIRODA', 2032)",-415.817457
"('TIRODA', 2033)",-415.817457
"('TIRODA', 2034)",-415.817457
